Name,Born,Died,Age,Gender,Class/Dept,Ticket,Fare,Cabin,Joined,Occupation,Survived?,Boat,Body,Nationality,URL
"HAVELING, Mr A.",1886,,26,Male,Engineering Crew Transferred,,,,Southampton,Junior Assistant 4th Engineer,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/haveling-a.html
"HAWKESWORTH, Mr James",1860,1912,52,Male,Victualling Crew,,,,Southampton,Saloon Steward (2nd class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-hawkesworth.html
"HAWKESWORTH, Mr William Walter",1869,1912,43,Male,Victualling Crew,,,,Southampton,Deck Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-walter-hawkesworth.html
"HAYTER, Mr Arthur",1867,1912,44,Male,Victualling Crew,,,,Belfast,Bed Room Steward,LOST,,25,English,https://www.encyclopedia-titanica.org/titanic-victim/arthur-hayter.html
"HEAD, Mr Alfred",1888,1912,24,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/a-head.html
"HEBB, Mr William Albert Thomas",1889,1932,22,Male,Engineering Crew,,,,Southampton,Trimmer,SAVED,B,,English,https://www.encyclopedia-titanica.org/titanic-survivor/a-hebb.html
"HEDDLES, Mr William",1867,1940,44,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-hedley.html
"HEDLEY, Mr Robert",1867,,45,Male,Victualling Crew,,,,Belfast,Room Attendant,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/robert-hedley.html
"HEINEN, Mr Joseph Dominichus",1882,1912,30,Male,Victualling Crew,,,,Southampton,Saloon Steward (2nd class),LOST,,,"German, English",https://www.encyclopedia-titanica.org/titanic-victim/joseph-heinen.html
"HEMMING, Mr Samuel Ernest",1868,1928,43,Male,Deck Crew,,,,Belfast,Lamp Trimmer,SAVED,4,,English,https://www.encyclopedia-titanica.org/titanic-survivor/samuel-hemming.html
"HENDRICKSON, Mr Charles Osker",1883,1956,28,Male,Engineering Crew,,,,Southampton,Leading Fireman,SAVED,1,,English,https://www.encyclopedia-titanica.org/titanic-survivor/charles-george-hendrickson.html
"HENDY, Mr Edward Martin",1872,1912,39,Male,Victualling Crew,,,,Belfast,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/edward-martin-hendy.html
"HENRY, Mr James",1856,,56,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/james-henry.html
"HENSFORD, Mr Herbert George Ernest",1885,1912,26,Male,Victualling Crew,,,,Southampton,Assistant Butcher,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/herbert-george-hensford.html
"HEPBURN, Mr William Spence",1883,,28,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-hepburn.html
"HERD, Mr Hugh",1877,,35,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Scottish,https://www.encyclopedia-titanica.org/titanic-biography/hugh-herd.html
"HESKETH, Mr John Henry",1879,1912,33,Male,Engineering Crew,,,,Belfast,Second Engineer (refrigeration),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-henry-hesketh.html
"HESLIN, Mr James",1861,1912,51,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,Irish,https://www.encyclopedia-titanica.org/titanic-victim/james-haslin.html
"HEWITT, Mr Thomas",1875,1912,37,Male,Victualling Crew,,,,Belfast,Bed Room Steward (1st class),LOST,,168,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-hewett.html
"HICHENS, Mr Robert",1882,1940,29,Male,Deck Crew,,,,Southampton,Quartermaster,SAVED,6,,English,https://www.encyclopedia-titanica.org/titanic-survivor/robert-hichens.html
"HILL, Mr Henry Parkinson",1875,1912,37,Male,Victualling Crew,,,,Southampton,Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/h-hill.html
"HILL, Mr James",1887,1912,25,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-hill.html
"HILL, Mr James Colston",1869,1912,43,Male,Victualling Crew,,,,Belfast,1st Class Bedroom Steward,LOST,,152,English,https://www.encyclopedia-titanica.org/titanic-victim/james-colston-hill.html
"HINCKLEY, Mr George Herbert",1872,1912,40,Male,Victualling Crew,,,,Southampton,Bathroom Steward (1st Class),LOST,,66,English,https://www.encyclopedia-titanica.org/titanic-victim/george-hinckley.html
"HINDS, Mr Charles",1870,,42,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/charles-hinds.html
"HINE, Mr William Edward",1876,1912,36,Male,Victualling Crew,,,,Southampton,3rd Baker,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-edward-hine.html
"HINTON, Mr Stephen William",1881,1912,30,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,85,English,https://www.encyclopedia-titanica.org/titanic-victim/stephen-william-hinton.html
"HISCOCK, Mr Sydney George",1887,1912,25,Male,Victualling Crew,,,,Southampton,Plate Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/s-hiscock.html
"HOARE, Mr Leonard James",1893,1912,18,Male,Victualling Crew,,,,Belfast,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/leonard-james-hoare.html
"HODGE, Mr Charley",1883,1912,29,Male,Engineering Crew,,,,Belfast,Senior Assistant 3rd. Engineer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-hodge.html
"HODGES, Mr W.",1886,1912,26,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/w-hodges.html
"HODGKINSON, Mr Leonard",1866,1912,46,Male,Engineering Crew,,,,Belfast,Senior 4th. Engineer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/leonard-hodgkinson.html
"HOGAN, Mr Albert John",1893,1912,19,Male,Victualling Crew,,,,Southampton,Scullion,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/g-king.html
"HOGG, Mr Charles William",1868,1912,43,Male,Victualling Crew,,,,Southampton,1st Class Bedroom Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-william-hogg.html
"HOGG, Mr George Alfred",1883,1946,29,Male,Deck Crew,,,,Belfast,Lookout,SAVED,7,,English,https://www.encyclopedia-titanica.org/titanic-survivor/george-alfred-hogg.html
"HOGUE, Mr E.",1890,1912,22,Male,Victualling Crew,,,,Southampton,Plate Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/e-hogue.html
"HOLDEN, Mr Frank",1883,,29,Male,Engineering Crew Deserted,,,,Southampton,Fireman,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/holden-f.html
"HOLLAND, Mr James",1882,,30,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/james-holland.html
"HOLLAND, Mr T.",1884,,28,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/t-holland.html
"HOLLAND, Mr Thomas",1883,1912,28,Male,Victualling Crew,,,,Belfast,Reception Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-holland.html
"HOLLOWAY, Mr Sidney",1888,1912,24,Male,Victualling Crew,,,,Southampton,Assistant clothes presser steward,LOST,,273,English,https://www.encyclopedia-titanica.org/titanic-victim/sidney-holloway.html
"HOLMAN, Mr Harry",1883,1912,29,Male,Deck Crew,,,,Belfast,Able Seaman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-holman.html
"HOLMAN, Mr Percival Thomas",1887,1937,24,Male,Engineering Crew,,,,Belfast,Trimmer,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/thomas-holman.html
"HOLME, Mr Nicholas Joseph",1876,1958,35,Male,Engineering Crew,,,,Belfast,Fireman,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/nicholas-holme.html
"HOPGOOD, Mr Roland John C.",1882,1912,29,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/roland-hopgood.html
"HOPKINS, Mr Frederick William",1897,1912,14,Male,Victualling Crew,,,,Southampton,Plate Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/f-hopkins.html
"HOPKINS, Mr Robert John",1868,1943,43,Male,Deck Crew,,,,Belfast,Able Seaman,SAVED,13,,Irish,https://www.encyclopedia-titanica.org/titanic-survivor/robert-john-hopkins.html
"HORNER, Mr Alex",1874,,38,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/alex-horner.html
"HORSWILL, Mr Albert Edward James",1879,1962,33,Male,Deck Crew,,,,Southampton,Able Seaman,SAVED,1,,English,https://www.encyclopedia-titanica.org/titanic-survivor/albert-edward-james-horswill.html
"HOSGOOD, Mr Richard William",1889,1912,22,Male,Engineering Crew Substitute Crew,,,,Southampton,Fireman,LOST,,242,English,https://www.encyclopedia-titanica.org/titanic-victim/richard-hosgood.html
"HOSKING, Mr George Fox",1875,1912,36,Male,Engineering Crew,,,,Belfast,Senior 3rd. Engineer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/george-fox-hosking.html
"HOUSE, Mr William Charles",1866,1912,45,Male,Victualling Crew,,,,Belfast,Saloon Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-house.html
"HOWELL, Mr Arthur Albert",1880,1912,31,Male,Victualling Crew,,,,Belfast,Saloon Steward (1st class),LOST,,319,English,https://www.encyclopedia-titanica.org/titanic-victim/arthur-albert-howell.html
"HUGHES, Mr William Thomas",1878,1912,34,Male,Victualling Crew,,,,Southampton,Assistant Second Steward (1st Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-thomas-hughes.html
"HUMBY, Mr Frederick",1895,1912,17,Male,Victualling Crew,,,,Southampton,Plate Steward (2nd Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/frederick-humby.html
"HUMPHREYS, Mr Humphrey",1880,1912,31,Male,Victualling Crew,,,,Southampton,"Assistant Saloon Steward, 2nd Class",LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/humphrey-humphreys.html
"HUMPHREYS, Mr Sidney",1859,1919,52,Male,Deck Crew,,,,Southampton,Quartermaster,SAVED,11,,English,https://www.encyclopedia-titanica.org/titanic-survivor/sidney-humphreys.html
"HUNT, Mr Albert Sylvanus",1889,1949,23,Male,Engineering Crew,,,,Southampton,Trimmer,SAVED,C,,English,https://www.encyclopedia-titanica.org/titanic-survivor/albert-hunt.html
"HUNT, Mr Tom",1884,1912,27,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/tom-hunt.html
"HURST, Mr Charles John",1871,1912,40,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-john-hurst.html
"HURST, Mr Walter",1888,1964,23,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,B,,English,https://www.encyclopedia-titanica.org/titanic-survivor/walter-hurst.html
"HUTCHINSON, Mr James",1881,1912,31,Male,Victualling Crew,,,,Southampton,Vegetable Cook,LOST,,250,English,https://www.encyclopedia-titanica.org/titanic-victim/james-hutchinson.html
"HUTCHINSON, Mr John Hall",1884,1912,28,Male,Deck Crew,,,,Belfast,Carpenter / Joiner,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-hall-hutchinson.html
"HUTTON, Mr George",1875,,37,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/george-hutton.html
"HYLAND, Mr Leo James",1893,1974,19,Male,Victualling Crew,,,,Southampton,Steward (3rd Class),SAVED,11,,English,https://www.encyclopedia-titanica.org/titanic-survivor/leo-james-hyland.html
"IDE, Mr Harry John",1880,1912,31,Male,Victualling Crew,,,,Southampton,1st Class Bedroom Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-john-ide.html
"INGRAM, Mr George",1892,1912,19,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,204,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-ingram.html
"INGROUILLE, Mr Henry",1890,1912,21,Male,Victualling Crew,,,,Southampton,Steward,LOST,,,Channel Islander,https://www.encyclopedia-titanica.org/titanic-victim/henry-ingrouille.html
"INGS, Mr William Ernest",1892,1912,20,Male,Victualling Crew,,,,Southampton,Scullion,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-ernest-ings.html
"INSTANCE, Mr Thomas",1881,1912,31,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/t-instance.html
"JACKOPSON, Mr John Henry",1881,1912,30,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-jacobson.html
"JACKSON, Mr Cecil",1890,1912,22,Male,Victualling Crew,,,,Belfast,Assistant boots steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/cecil-jackson.html
"JAGO, Mr Joseph",1853,1912,59,Male,Engineering Crew,,,,Southampton,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/joseph-jago.html
"JAILLET, Mr Henri Marie",1873,1912,38,Male,Restaurant Staff,,,,Southampton,Pastry Cook (Restaurant),LOST,,277,French,https://www.encyclopedia-titanica.org/titanic-victim/henri-marie-jaillet.html
"JAMES, Mr Thomas",1885,1912,27,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,Welsh,https://www.encyclopedia-titanica.org/titanic-victim/thomas-james.html
"JAMES, Mr Thomas",1876,,36,Male,Engineering Crew,,,,Belfast,Trimmer,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/thomas-james-2.html
"JAMESON, Mr William",1864,,48,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-jameson.html
"JANAWAY, Mr William Frank",1877,1912,35,Male,Victualling Crew,,,,Belfast,Bed Room Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-frank-janaway.html
"JANIN, Mr Claude Marie",1882,1912,29,Male,Restaurant Staff,,,,Southampton,Soup Cook,LOST,,,French,https://www.encyclopedia-titanica.org/titanic-victim/claude-marie-janin.html
"JEFFERY, Mr William Alfred",1884,1912,28,Male,Restaurant Staff,,,,Southampton,A la carte restaurant controller,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-alfred-jeffery.html
"JENNER, Mr F.",1881,,31,Male,Deck Crew,,,,Belfast,Lookout,,,,,https://www.encyclopedia-titanica.org/titanic-biography/f-jenner.html
"JENNER, Mr Thomas Henry (Harry)",1856,1912,55,Male,Victualling Crew,,,,Belfast,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-jenner.html
"JENSEN, Mr Charles Valdemar",1887,1912,24,Male,Victualling Crew,,,,Southampton,Saloon Steward,LOST,,,Danish,https://www.encyclopedia-titanica.org/titanic-victim/charles-valdemar-jensen.html
"JEWELL, Mr Archie",1888,1917,23,Male,Deck Crew,,,,Belfast,Lookout,SAVED,7,,English,https://www.encyclopedia-titanica.org/titanic-survivor/archie-jewell.html
"JOAS, Mr N.",1873,1912,39,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,Cape Verdean,https://www.encyclopedia-titanica.org/titanic-victim/n-joas.html
"JOHNSTONE, Mr James",1859,1943,52,Male,Victualling Crew,,,,Belfast,Saloon Steward,SAVED,2,,Scottish,https://www.encyclopedia-titanica.org/titanic-survivor/james-johnston.html
"JONES, Mr Albert Hugh Brabner",1894,1912,17,Male,Victualling Crew,,,,Southampton,Saloon Steward (2nd class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/albert-jones.html
"JONES, Mr Arthur Ernest",1874,1912,37,Male,Victualling Crew,,,,Southampton,Plate Steward (2nd Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/arthur-ernest-jones.html
"JONES, Mr Harry Owen Glendower",1875,1912,36,Male,Victualling Crew,,,,Southampton,Roast Cook,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/h-jones.html
"JONES, Mr Thomas William",1877,1967,34,Male,Deck Crew,,,,Southampton,Able Seaman,SAVED,8,,Welsh,https://www.encyclopedia-titanica.org/titanic-survivor/thomas-william-jones.html
"JONES, Mr Victor Reginald",1891,1912,20,Male,Victualling Crew,,,,Southampton,Saloon Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/reginald-jones.html
"JOSEPH, Mr Kirkpatrick",1875,,37,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/kirkpatrick-joseph.html
"JOUANNAULT, Mr Georges Jules",1887,1912,24,Male,Restaurant Staff,,,,Southampton,Assistant Sauce Cook,LOST,,,French,https://www.encyclopedia-titanica.org/titanic-victim/georges-jules-jouannault.html
"JOUGHIN, Mr Charles John",1878,1956,33,Male,Victualling Crew,,,,Belfast,Chief Baker,SAVED,B,,English,https://www.encyclopedia-titanica.org/titanic-survivor/charles-john-joughin.html
"JUDD, Mr Charles Edward",1880,1960,31,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,B,,English,https://www.encyclopedia-titanica.org/titanic-survivor/charles-judd.html
"JUKES, Mr Henry James",1873,1912,38,Male,Engineering Crew,,,,Southampton,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-jukes.html
"JUPE, Mr Boylett Herbert",1881,1912,30,Male,Engineering Crew,,,,Southampton,Electrician,LOST,,73,English,https://www.encyclopedia-titanica.org/titanic-victim/herbert-jupe.html
"KASPER, Mr F.",1872,,40,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,9,,German,https://www.encyclopedia-titanica.org/titanic-survivor/f-kasper.html
"KAVANAGH, Mr William",1885,,26,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Australian,https://www.encyclopedia-titanica.org/titanic-biography/william-kavanagh.html
"KEARL, Mr Charles Henry",1868,1912,44,Male,Engineering Crew,,,,Southampton,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-henry-kearl.html
"KEARL, Mr George Edward",1886,1912,25,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/g-kearl.html
"KEEGAN, Mr James",1874,1912,38,Male,Engineering Crew,,,,Southampton,Leading Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-keegan.html
"KEEN, Mr Percy Edward",1881,1954,30,Male,Victualling Crew,,,,Southampton,Saloon Steward (1st class),SAVED,15,,English,https://www.encyclopedia-titanica.org/titanic-survivor/percy-edward-keen.html
"KEENAN, Mr John Patrick",1853,,58,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/john-keenan.html
"KEENAN, Mr Patrick",1881,,31,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/patrick-keenan.html
"KEENAN, Mr William",1875,1963,37,Male,Engineering Crew,,,,Belfast,Fireman,,,,Scottish,https://www.encyclopedia-titanica.org/titanic-biography/william-keenan-2.html
"KEENAN, Mr William",1875,,36,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-keenan.html
